height,u,v
6025,27.239108301351727,7.298697071891081
6031,27.239108301351727,7.298697071891081
6037,27.107579825460594,7.772973434039368
6044,27.203705995054428,7.800537169621069
6051,27.203705995054428,7.800537169621069
6057,27.299832164648258,7.828100905202768
6064,27.299832164648258,7.828100905202768
6070,27.254685544946508,8.332593584598007
6076,27.254685544946508,8.332593584598007
6082,27.350316020542813,8.36183075507028
6088,27.200216366041392,8.8378860391235
6093,27.295322017670905,8.868787738560995
6098,27.295322017670905,8.868787738560995
6104,27.390427669300422,8.89968943799849
6108,27.230934977260326,9.376362848366112
6113,27.325486834820257,9.408919663811826
6118,27.325486834820257,9.408919663811826
6122,27.157116740712752,9.88438214211182
6126,27.251086002791343,9.918584156444386
6130,27.251086002791343,9.918584156444386
6134,27.251086002791343,9.918584156444386
6138,27.345055264869938,9.952786170776953
6143,27.167190411068567,10.428507331768252
6148,27.167190411068567,10.428507331768252
6152,27.167190411068567,10.428507331768252
6157,27.167190411068567,10.428507331768252
6161,27.167190411068567,10.428507331768252
6165,27.167190411068567,10.428507331768252
6169,27.167190411068567,10.428507331768252
6173,27.167190411068567,10.428507331768252
6176,27.167190411068567,10.428507331768252
6180,27.07383236841885,10.392670536813721
6184,26.888331782436833,10.863591209061456
6189,26.888331782436833,10.863591209061456
6193,26.79561339698015,10.826130549719865
6197,26.79561339698015,10.826130549719865
6201,26.79561339698015,10.826130549719865
6205,26.79561339698015,10.826130549719865
6208,26.79561339698015,10.826130549719865
6211,26.702895011523474,10.788669890378275
6215,26.702895011523474,10.788669890378275
6218,26.702895011523474,10.788669890378275
6222,26.702895011523474,10.788669890378275
6226,26.702895011523474,10.788669890378275
6230,26.702895011523474,10.788669890378275
6234,26.702895011523474,10.788669890378275
6237,26.702895011523474,10.788669890378275
6241,26.702895011523474,10.788669890378275
6245,26.702895011523474,10.788669890378275
6249,26.702895011523474,10.788669890378275
6253,26.702895011523474,10.788669890378275
6256,26.702895011523474,10.788669890378275
6260,26.702895011523474,10.788669890378275
6264,26.702895011523474,10.788669890378275
6268,26.702895011523474,10.788669890378275
6272,26.702895011523474,10.788669890378275
6277,26.702895011523474,10.788669890378275
6281,26.702895011523474,10.788669890378275
6286,26.702895011523474,10.788669890378275
6291,26.702895011523474,10.788669890378275
6296,26.610176626066796,10.751209231036682
6300,26.610176626066796,10.751209231036682
6305,26.610176626066796,10.751209231036682
6310,26.517458240610118,10.713748571695092
6315,26.517458240610118,10.713748571695092
6319,26.424739855153437,10.6762879123535
6324,26.33202146969676,10.63882725301191
6329,26.33202146969676,10.63882725301191
6334,26.23930308424008,10.601366593670319
6340,26.1465846987834,10.563905934328726
6346,26.1465846987834,10.563905934328726
6351,26.053866313326726,10.526445274987136
6357,25.961147927870044,10.488984615645544
6363,25.868429542413363,10.451523956303953
6368,25.868429542413363,10.451523956303953
6374,25.59003492597784,10.862325372001813
6380,25.497984440632596,10.823252259152884
6385,25.405933955287352,10.784179146303957
6390,25.31388346994211,10.74510603345503
6394,25.31388346994211,10.74510603345503
6399,25.221832984596862,10.706032920606102
6403,25.12978249925162,10.666959807757175
6408,25.12978249925162,10.666959807757175
6412,25.037732013906375,10.627886694908248
6417,25.037732013906375,10.627886694908248
6422,24.75708190211449,11.022563027354183
6427,24.75708190211449,11.022563027354183
6432,24.75708190211449,11.022563027354183
6437,24.665727356350228,10.981889363046603
6443,24.470310249989556,11.410693066998876
6448,24.470310249989556,11.410693066998876
6454,24.470310249989556,11.410693066998876
6460,24.37967947128589,11.368431240824805
6466,24.177559845447586,11.792183848626191
6472,24.177559845447586,11.792183848626191
6477,24.177559845447586,11.792183848626191
6483,23.96807550066709,12.212344442993812
6489,23.96807550066709,12.212344442993812
6495,23.96807550066709,12.212344442993812
6500,23.96807550066709,12.212344442993812
6506,23.751290247905136,12.62878503894046
6512,23.751290247905136,12.62878503894046
6517,23.751290247905136,12.62878503894046
6522,23.662995488619245,12.581837882661873
6527,23.43980815133581,12.992897822601828
6532,23.43980815133581,12.992897822601828
6538,23.43980815133581,12.992897822601828
6543,23.35234618062187,12.944416860577194
6549,23.35234618062187,12.944416860577194
6554,23.122878281044503,13.350000000000012
6559,23.036275740666063,13.300000000000013
6564,23.036275740666063,13.300000000000013
6570,22.949673200287616,13.250000000000012
6574,22.949673200287616,13.250000000000012
6579,22.863070659909173,13.200000000000012
6584,22.863070659909173,13.200000000000012
6590,22.77646811953073,13.150000000000013
6595,22.77646811953073,13.150000000000013
6601,22.689865579152286,13.100000000000012
6606,22.689865579152286,13.100000000000012
6612,22.603263038773843,13.050000000000013
6617,22.603263038773843,13.050000000000013
6622,22.372066548325126,13.442493755152423
6628,22.372066548325126,13.442493755152423
6633,22.286349818254916,13.390989947661417
6638,22.286349818254916,13.390989947661417
6643,22.286349818254916,13.390989947661417
6648,22.372066548325126,13.442493755152423
6653,22.372066548325126,13.442493755152423
6657,22.372066548325126,13.442493755152423
6662,22.372066548325126,13.442493755152423
6667,22.457783278395336,13.493997562643427
6672,22.457783278395336,13.493997562643427
6677,22.457783278395336,13.493997562643427
6683,22.54350000846555,13.545501370134433
6688,22.54350000846555,13.545501370134433
6694,22.38846973852964,13.989868575756612
6700,22.38846973852964,13.989868575756612
6707,22.473274548145284,14.042860502179932
6713,22.473274548145284,14.042860502179932
6719,22.558079357760928,14.095852428603255
6725,22.558079357760928,14.095852428603255
6730,22.642884167376568,14.148844355026574
6734,22.642884167376568,14.148844355026574
6739,22.642884167376568,14.148844355026574
6743,22.727688976992212,14.201836281449895
6747,22.727688976992212,14.201836281449895
6750,22.727688976992212,14.201836281449895
6754,22.727688976992212,14.201836281449895
6759,22.727688976992212,14.201836281449895
6764,22.727688976992212,14.201836281449895
6769,22.727688976992212,14.201836281449895
6775,22.727688976992212,14.201836281449895
6781,22.727688976992212,14.201836281449895
6787,22.727688976992212,14.201836281449895
6792,22.727688976992212,14.201836281449895
6798,22.39250416414282,14.54186223490122
6804,22.39250416414282,14.54186223490122
6809,22.39250416414282,14.54186223490122
6815,22.39250416414282,14.54186223490122
6822,22.39250416414282,14.54186223490122
6828,22.39250416414282,14.54186223490122
6835,22.308637107348282,14.487398331399719
6842,22.308637107348282,14.487398331399719
6848,22.052399429964115,14.874531232321859
6854,22.052399429964115,14.874531232321859
6860,22.052399429964115,14.874531232321859
6864,22.052399429964115,14.874531232321859
6870,22.052399429964115,14.874531232321859
6875,22.052399429964115,14.874531232321859
6880,21.789444378087175,15.257133206937835
6886,21.789444378087175,15.257133206937835
6891,21.707529173658276,15.19977556330273
6897,21.707529173658276,15.19977556330273
6903,21.707529173658276,15.19977556330273
6909,21.707529173658276,15.19977556330273
6916,21.438950350936103,15.57630918575054
6922,21.438950350936103,15.57630918575054
6928,21.438950350936103,15.57630918575054
6933,21.438950350936103,15.57630918575054
6938,21.438950350936103,15.57630918575054
6944,21.35804865149861,15.517530660521293
6949,21.35804865149861,15.517530660521293
6954,21.35804865149861,15.517530660521293
6959,21.08397746524853,15.887916611214074
6964,21.004113914243803,15.82773510889887
6969,21.004113914243803,15.82773510889887
6975,20.92425036323907,15.767553606583665
6981,20.92425036323907,15.767553606583665
6988,20.844386812234344,15.70737210426846
6995,20.844386812234344,15.70737210426846
7002,20.764523261229613,15.647190601953255
7010,20.764523261229613,15.647190601953255
7016,20.68465971022488,15.587009099638049
7022,20.68465971022488,15.587009099638049
7027,20.604796159220154,15.526827597322846
7032,20.791736755436148,15.106080983916563
7038,20.791736755436148,15.106080983916563
7044,20.710835055998654,15.047302458687316
7050,20.629933356561157,14.988523933458067
7057,20.54903165712366,14.92974540822882
7065,20.54903165712366,14.92974540822882
7072,20.46812995768617,14.870966882999573
7080,20.387228258248673,14.812188357770326
7087,20.642631516082588,14.454126196046369
7093,20.56071631165369,14.396768552411265
7099,20.56071631165369,14.396768552411265
7104,20.47880110722479,14.33941090877616
7109,20.47880110722479,14.33941090877616
7113,20.39688590279589,14.282053265141053
7118,20.39688590279589,14.282053265141053
7123,20.31497069836699,14.224695621505951
7128,20.56013179936504,13.867984006074515
7133,20.56013179936504,13.867984006074515
7138,20.56013179936504,13.867984006074515
7144,20.477228042109534,13.81206471572744
7150,20.477228042109534,13.81206471572744
7156,20.477228042109534,13.81206471572744
7162,20.56013179936504,13.867984006074515
7168,20.56013179936504,13.867984006074515
7174,20.56013179936504,13.867984006074515
7179,20.56013179936504,13.867984006074515
7185,20.64303555662054,13.923903296421589
7191,20.64303555662054,13.923903296421589
7196,20.64303555662054,13.923903296421589
7202,20.725939313876047,13.979822586768664
7208,20.725939313876047,13.979822586768664
7214,20.80884307113155,14.03574187711574
7221,20.891746828387053,14.091661167462814
7227,20.891746828387053,14.091661167462814
7233,20.97465058564256,14.14758045780989
7240,21.05755434289806,14.203499748156963
7247,21.05755434289806,14.203499748156963
7254,21.140458100153566,14.259419038504038
7260,21.223361857409074,14.315338328851112
7266,21.223361857409074,14.315338328851112
7271,21.306265614664575,14.371257619198186
7276,21.38916937192008,14.427176909545262
7281,21.38916937192008,14.427176909545262
7286,21.472073129175584,14.483096199892335
7291,21.29795315151378,14.912987345127206
7296,21.29795315151378,14.912987345127206
7302,21.37986835594268,14.970344988762312
7308,21.37986835594268,14.970344988762312
7313,21.46178356037158,15.027702632397414
7318,21.46178356037158,15.027702632397414
7324,21.543698764800478,15.08506027603252
7329,21.543698764800478,15.08506027603252
7335,21.277146952061116,15.458752135292047
7341,21.35804865149861,15.517530660521293
7347,21.35804865149861,15.517530660521293
7353,21.35804865149861,15.517530660521293
7360,21.35804865149861,15.517530660521293
7366,21.35804865149861,15.517530660521293
7372,21.35804865149861,15.517530660521293
7378,21.08397746524853,15.887916611214074
7384,21.16384101625326,15.948098113529278
7390,21.16384101625326,15.948098113529278
7396,21.08397746524853,15.887916611214074
7401,21.08397746524853,15.887916611214074
7406,21.08397746524853,15.887916611214074
7411,21.08397746524853,15.887916611214074
7417,20.80348389521746,16.253462948597374
7423,20.80348389521746,16.253462948597374
7429,20.80348389521746,16.253462948597374
7435,20.80348389521746,16.253462948597374
7442,20.80348389521746,16.253462948597374
7448,20.80348389521746,16.253462948597374
7455,20.80348389521746,16.253462948597374
7462,20.80348389521746,16.253462948597374
7470,20.80348389521746,16.253462948597374
7477,20.80348389521746,16.253462948597374
7484,20.882284970578134,16.31502909612994
7491,20.882284970578134,16.31502909612994
7498,20.882284970578134,16.31502909612994
7503,20.961086045938806,16.376595243662507
7509,20.961086045938806,16.376595243662507
7514,21.039887121299476,16.438161391195074
7520,21.118688196660152,16.49972753872764
7526,21.118688196660152,16.49972753872764
7531,21.19748927202082,16.561293686260203
7537,21.276290347381494,16.62285983379277
7542,21.355091422742166,16.684425981325337
7544,21.355091422742166,16.684425981325337
7547,21.355091422742166,16.684425981325337
7552,21.43389249810284,16.745992128857903
7557,21.512693573463512,16.80755827639047
7563,21.88261297529582,16.489731634366123
7568,21.962476526300552,16.549913136681326
7574,22.042340077305283,16.610094638996532
7579,22.12220362831001,16.670276141311735
7584,22.202067179314742,16.73045764362694
7589,22.28193073031947,16.790639145942144
7595,22.28193073031947,16.790639145942144
7600,22.652475842498525,16.45798706418925
7606,22.733377541936022,16.516765589418497
7611,22.814279241373516,16.575544114647744
7617,22.89518094081101,16.634322639876995
7623,22.89518094081101,16.634322639876995
7628,22.976082640248503,16.69310116510624
7634,23.056984339686,16.75187969033549
7640,23.056984339686,16.75187969033549
7646,23.137886039123494,16.810658215564736
7651,23.218787738560987,16.869436740793983
7656,23.218787738560987,16.869436740793983
7661,23.299689437998484,16.92821526602323
7666,23.299689437998484,16.92821526602323
7672,23.380591137435978,16.986993791252477
7678,23.46149283687347,17.045772316481724
7683,23.46149283687347,17.045772316481724
7688,23.54239453631097,17.10455084171097
7693,23.54239453631097,17.10455084171097
7697,23.623296235748462,17.163329366940218
7702,23.704197935185956,17.22210789216947
7706,23.704197935185956,17.22210789216947
7711,23.78509963462345,17.280886417398712
7717,23.78509963462345,17.280886417398712
7723,23.866001334060947,17.339664942627962
7729,23.866001334060947,17.339664942627962
7736,23.946903033498444,17.39844346785721
7742,24.027804732935934,17.457221993086456
7748,24.027804732935934,17.457221993086456
7753,24.027804732935934,17.457221993086456
7759,24.10870643237343,17.516000518315703
7764,24.10870643237343,17.516000518315703
7770,24.189608131810925,17.57477904354495
7776,24.189608131810925,17.57477904354495
7782,24.189608131810925,17.57477904354495
7787,24.189608131810925,17.57477904354495
7793,24.189608131810925,17.57477904354495
7798,24.27050983124842,17.633557568774197
7804,24.27050983124842,17.633557568774197
7810,24.27050983124842,17.633557568774197
7816,23.959065301418786,18.05445069456145
7822,23.959065301418786,18.05445069456145
7827,23.959065301418786,18.05445069456145
7833,23.959065301418786,18.05445069456145
7838,23.959065301418786,18.05445069456145
7844,23.959065301418786,18.05445069456145
7849,23.959065301418786,18.05445069456145
7855,23.959065301418786,18.05445069456145
7860,23.959065301418786,18.05445069456145
7865,24.038928852423517,18.114632196876652
7871,24.038928852423517,18.114632196876652
7876,24.038928852423517,18.114632196876652
7881,24.118792403428245,18.17481369919186
7886,24.118792403428245,18.17481369919186
7892,23.797924758923003,18.592976554834877
7898,23.87672583428368,18.654542702367443
7903,23.87672583428368,18.654542702367443
7909,23.955526909644348,18.716108849900007
7914,23.955526909644348,18.716108849900007
7920,24.03432798500502,18.777674997432573
7925,24.03432798500502,18.777674997432573
7930,24.113129060365694,18.83924114496514
7936,24.191930135726366,18.900807292497706
7941,24.191930135726366,18.900807292497706
7947,24.27073121108704,18.962373440030273
7952,24.27073121108704,18.962373440030273
7957,24.27073121108704,18.962373440030273
7962,24.349532286447708,19.023939587562836
7968,24.349532286447708,19.023939587562836
7973,24.349532286447708,19.023939587562836
7979,24.42833336180838,19.085505735095403
7984,24.42833336180838,19.085505735095403
7991,24.42833336180838,19.085505735095403
7997,24.42833336180838,19.085505735095403
8004,24.42833336180838,19.085505735095403
8010,24.42833336180838,19.085505735095403
8016,24.42833336180838,19.085505735095403
8022,24.42833336180838,19.085505735095403
8028,24.42833336180838,19.085505735095403
8032,24.349532286447708,19.023939587562836
8036,24.349532286447708,19.023939587562836
8041,24.349532286447708,19.023939587562836
8045,24.349532286447708,19.023939587562836
8050,24.349532286447708,19.023939587562836
8054,24.349532286447708,19.023939587562836
8058,24.349532286447708,19.023939587562836
8063,24.27073121108704,18.962373440030273
8067,24.27073121108704,18.962373440030273
8072,24.27073121108704,18.962373440030273
8077,24.27073121108704,18.962373440030273
8083,24.27073121108704,18.962373440030273
8088,24.349532286447708,19.023939587562836
8093,24.67783726046135,18.596084215398292
8098,24.67783726046135,18.596084215398292
8103,24.67783726046135,18.596084215398292
8108,24.757700811466076,18.656265717713495
8112,24.757700811466076,18.656265717713495
8117,24.757700811466076,18.656265717713495
8122,24.837564362470808,18.7164472200287
8127,24.837564362470808,18.7164472200287
8132,24.917427913475535,18.776628722343904
8137,24.997291464480266,18.83681022465911
8143,24.997291464480266,18.83681022465911
8148,25.077155015484994,18.896991726974314
8154,24.74353766325107,19.331770325225666
8160,24.822338738611744,19.393336472758232
8167,24.901139813972417,19.4549026202908
8173,24.979940889333086,19.516468767823365
8180,24.979940889333086,19.516468767823365
8186,25.05874196469376,19.578034915355932
8192,25.13754304005443,19.639601062888495
8198,25.216344115415104,19.701167210421062
8203,24.868670766623058,20.13825251359481
8208,24.946385362768755,20.201184552699797
8211,25.024099958914455,20.26411659180478
8215,25.024099958914455,20.26411659180478
8218,25.101814555060148,20.32704863090976
8222,25.179529151205845,20.389980670014744
8226,24.81983995705488,20.826318553843883
8230,24.896444401366782,20.890597314812535
8234,24.896444401366782,20.890597314812535
8238,24.97304884567868,20.95487607578119
8241,24.97304884567868,20.95487607578119
8245,25.04965328999058,21.019154836749845
8249,25.04965328999058,21.019154836749845
8253,24.679003273284643,21.453130247989595
8257,24.754474231306915,21.51873615088864
8262,24.754474231306915,21.51873615088864
8266,24.754474231306915,21.51873615088864
8270,24.829945189329194,21.584342053787694
8275,24.829945189329194,21.584342053787694
8280,24.829945189329194,21.584342053787694
8285,24.829945189329194,21.584342053787694
8290,24.829945189329194,21.584342053787694
8296,24.829945189329194,21.584342053787694
8301,24.905416147351474,21.649947956686745
8307,24.905416147351474,21.649947956686745
8313,24.905416147351474,21.649947956686745
8318,24.905416147351474,21.649947956686745
8322,24.905416147351474,21.649947956686745
8326,24.98088710537375,21.715553859585796
8329,24.98088710537375,21.715553859585796
8334,24.98088710537375,21.715553859585796
8338,24.98088710537375,21.715553859585796
8343,24.98088710537375,21.715553859585796
8348,25.05635806339603,21.781159762484847
8353,25.05635806339603,21.781159762484847
8359,25.05635806339603,21.781159762484847
8364,25.05635806339603,21.781159762484847
8370,25.05635806339603,21.781159762484847
8375,25.43267551155007,21.340548641593116
8379,25.509279955861963,21.404827402561768
8383,25.509279955861963,21.404827402561768
8388,25.509279955861963,21.404827402561768
8392,25.509279955861963,21.404827402561768
8396,25.509279955861963,21.404827402561768
8400,25.509279955861963,21.404827402561768
8404,25.509279955861963,21.404827402561768
8407,25.509279955861963,21.404827402561768
8411,25.509279955861963,21.404827402561768
8415,25.509279955861963,21.404827402561768
8419,25.509279955861963,21.404827402561768
8424,25.43267551155007,21.340548641593116
8429,25.43267551155007,21.340548641593116
8434,25.43267551155007,21.340548641593116
8439,25.801245920371425,20.893436982854617
8444,25.801245920371425,20.893436982854617
8449,25.801245920371425,20.893436982854617
8454,25.801245920371425,20.893436982854617
8459,25.801245920371425,20.893436982854617
8464,25.801245920371425,20.893436982854617
8469,25.801245920371425,20.893436982854617
8475,25.801245920371425,20.893436982854617
8481,25.801245920371425,20.893436982854617
8487,25.801245920371425,20.893436982854617
8494,25.801245920371425,20.893436982854617
8500,25.801245920371425,20.893436982854617
8506,25.801245920371425,20.893436982854617
8512,25.801245920371425,20.893436982854617
8517,25.801245920371425,20.893436982854617
8522,25.801245920371425,20.893436982854617
8528,25.801245920371425,20.893436982854617
8533,25.801245920371425,20.893436982854617
8538,25.801245920371425,20.893436982854617
8542,26.161957019743173,20.439960980811854
8547,26.161957019743173,20.439960980811854
8550,26.161957019743173,20.439960980811854
8554,26.0831559443825,20.378394833279287
8558,26.0831559443825,20.378394833279287
8563,26.0831559443825,20.378394833279287
8567,26.0831559443825,20.378394833279287
8572,26.0831559443825,20.378394833279287
8576,26.434835382565392,19.920077266332797
8581,26.434835382565392,19.920077266332797
8586,26.434835382565392,19.920077266332797
8590,26.434835382565392,19.920077266332797
8594,26.354971831560665,19.859895764017594
8598,26.354971831560665,19.859895764017594
8602,26.354971831560665,19.859895764017594
8606,26.354971831560665,19.859895764017594
8611,26.354971831560665,19.859895764017594
8615,26.434835382565392,19.920077266332797
8620,26.434835382565392,19.920077266332797
8624,26.77846251381076,19.455691850880864
8629,26.77846251381076,19.455691850880864
8634,26.859364213248256,19.514470376110115
8639,26.859364213248256,19.514470376110115
8644,26.859364213248256,19.514470376110115
8649,26.940265912685746,19.57324890133936
8654,26.940265912685746,19.57324890133936
8659,27.02116761212324,19.632027426568605
8665,27.02116761212324,19.632027426568605
8670,27.02116761212324,19.632027426568605
8676,27.102069311560737,19.690805951797852
8682,27.18297101099823,19.749584477027103
8689,27.18297101099823,19.749584477027103
8696,27.18297101099823,19.749584477027103
8702,27.263872710435727,19.80836300225635
8707,27.263872710435727,19.80836300225635
8713,27.344774409873217,19.867141527485593
8718,27.344774409873217,19.867141527485593
8723,27.344774409873217,19.867141527485593
8728,27.344774409873217,19.867141527485593
8733,27.425676109310714,19.925920052714844
8739,27.425676109310714,19.925920052714844
8744,27.425676109310714,19.925920052714844
8748,27.425676109310714,19.925920052714844
8753,27.425676109310714,19.925920052714844
8757,27.425676109310714,19.925920052714844
8762,27.769254301396813,19.44424119230047
8767,27.687339096967914,19.386883548665367
8772,27.687339096967914,19.386883548665367
8776,27.687339096967914,19.386883548665367
8781,27.687339096967914,19.386883548665367
8785,27.60542389253902,19.329525905030266
8790,27.60542389253902,19.329525905030266
8795,27.60542389253902,19.329525905030266
8801,27.52350868811012,19.27216826139516
8808,27.52350868811012,19.27216826139516
8814,27.855662437849407,18.788881556617085
8821,27.772758680593903,18.73296226627001
8829,27.772758680593903,18.73296226627001
8836,27.772758680593903,18.73296226627001
8844,27.772758680593903,18.73296226627001
8851,27.689854923338398,18.677042975922934
8857,27.689854923338398,18.677042975922934
8863,27.689854923338398,18.677042975922934
8868,27.689854923338398,18.677042975922934
8873,27.689854923338398,18.677042975922934
8877,27.689854923338398,18.677042975922934
8882,27.772758680593903,18.73296226627001
8886,27.772758680593903,18.73296226627001
8891,27.772758680593903,18.73296226627001
8896,27.772758680593903,18.73296226627001
8902,27.855662437849407,18.788881556617085
8908,27.855662437849407,18.788881556617085
8914,27.93856619510491,18.844800846964162
8920,27.93856619510491,18.844800846964162
8927,28.021469952360412,18.900720137311232
8933,28.021469952360412,18.900720137311232
8939,28.104373709615917,18.95663942765831
8946,28.104373709615917,18.95663942765831
8952,28.18727746687142,19.012558718005383
8958,27.851169505825712,19.501598835935578
8964,27.933084710254615,19.558956479570682
8970,27.933084710254615,19.558956479570682
8976,28.014999914683514,19.61631412320579
8981,28.014999914683514,19.61631412320579
8987,28.014999914683514,19.61631412320579
8993,28.09691511911241,19.67367176684089
8999,28.09691511911241,19.67367176684089
9005,27.749282907060692,20.16103415363183
9012,27.749282907060692,20.16103415363183
9019,27.749282907060692,20.16103415363183
9026,27.830184606498186,20.21981267886108
9033,27.830184606498186,20.21981267886108
9040,27.830184606498186,20.21981267886108
9047,27.830184606498186,20.21981267886108
9052,27.830184606498186,20.21981267886108
9057,27.830184606498186,20.21981267886108
9062,27.830184606498186,20.21981267886108
9067,27.830184606498186,20.21981267886108
9071,27.911086305935683,20.278591204090326
9076,27.911086305935683,20.278591204090326
9082,27.911086305935683,20.278591204090326
9087,27.911086305935683,20.278591204090326
9093,27.99198800537318,20.337369729319576
9098,27.99198800537318,20.337369729319576
9103,27.99198800537318,20.337369729319576
9108,28.072889704810674,20.396148254548823
9112,28.072889704810674,20.396148254548823
9116,28.153791404248164,20.454926779778067
9121,28.153791404248164,20.454926779778067
9125,28.23469310368566,20.513705305007317
9130,28.315594803123158,20.572483830236564
9134,28.315594803123158,20.572483830236564
9139,28.39649650256065,20.63126235546581
9144,28.47739820199815,20.69004088069506
9149,28.55829990143564,20.748819405924305
9154,28.55829990143564,20.748819405924305
9160,28.639201600873136,20.807597931153552
9165,28.72010330031063,20.8663764563828
9170,28.72010330031063,20.8663764563828
9176,28.801004999748127,20.92515498161205
9182,28.881906699185624,20.983933506841296
9187,28.881906699185624,20.983933506841296
9192,28.962808398623114,21.04271203207054
9198,28.962808398623114,21.04271203207054
9203,29.043710098060608,21.10149055729979
9208,29.043710098060608,21.10149055729979
9214,29.124611797498105,21.160269082529037
9221,29.124611797498105,21.160269082529037
9227,29.124611797498105,21.160269082529037
9234,29.205513496935602,21.219047607758284
9240,28.83074191270727,21.725522335788945
9247,28.83074191270727,21.725522335788945
9253,28.910605463712002,21.785703838104148
9260,28.910605463712002,21.785703838104148
9267,28.910605463712002,21.785703838104148
9274,28.910605463712002,21.785703838104148
9280,28.910605463712002,21.785703838104148
9287,28.990469014716727,21.84588534041935
9294,28.990469014716727,21.84588534041935
9301,28.990469014716727,21.84588534041935
9308,28.990469014716727,21.84588534041935
9315,28.990469014716727,21.84588534041935
9321,28.990469014716727,21.84588534041935
9328,28.990469014716727,21.84588534041935
9334,28.990469014716727,21.84588534041935
9342,28.990469014716727,21.84588534041935
9349,28.990469014716727,21.84588534041935
9357,28.910605463712002,21.785703838104148
9364,28.910605463712002,21.785703838104148
9371,28.910605463712002,21.785703838104148
9378,28.910605463712002,21.785703838104148
9384,28.910605463712002,21.785703838104148
9390,28.83074191270727,21.725522335788945
9396,28.83074191270727,21.725522335788945
9401,28.83074191270727,21.725522335788945
9406,28.83074191270727,21.725522335788945
9410,28.75087836170254,21.66534083347374
9415,28.75087836170254,21.66534083347374
9420,28.75087836170254,21.66534083347374
9425,28.671014810697812,21.605159331158532
9430,28.671014810697812,21.605159331158532
9436,28.671014810697812,21.605159331158532
9442,28.59115125969308,21.544977828843326
9447,28.59115125969308,21.544977828843326
9453,28.59115125969308,21.544977828843326
9459,28.511287708688357,21.484796326528127
9466,28.511287708688357,21.484796326528127
9472,28.511287708688357,21.484796326528127
9480,28.431424157683626,21.42461482421292
9487,28.431424157683626,21.42461482421292
9494,28.351560606678895,21.364433321897714
9502,28.351560606678895,21.364433321897714
9509,28.271697055674164,21.304251819582507
9517,28.271697055674164,21.304251819582507
9525,28.191833504669436,21.2440703172673
9532,28.191833504669436,21.2440703172673
9538,28.11196995366471,21.183888814952102
9543,28.03210640265998,21.123707312636895
9548,28.03210640265998,21.123707312636895
9554,27.95224285165525,21.06352581032169
9559,27.95224285165525,21.06352581032169
9564,27.87237930065052,21.003344308006483
9570,27.792515749645787,20.943162805691276
9576,27.792515749645787,20.943162805691276
9582,27.712652198641063,20.882981303376077
9588,27.712652198641063,20.882981303376077
9594,27.632788647636332,20.82279980106087
9600,27.632788647636332,20.82279980106087
9607,27.911086305935683,20.278591204090326
9614,27.911086305935683,20.278591204090326
9621,27.830184606498186,20.21981267886108
9628,27.830184606498186,20.21981267886108
9636,27.830184606498186,20.21981267886108
9643,27.749282907060692,20.16103415363183
9644,27.749282907060692,20.16103415363183
9651,27.749282907060692,20.16103415363183
9658,27.749282907060692,20.16103415363183
9665,27.749282907060692,20.16103415363183
9671,28.09691511911241,19.67367176684089
9676,28.014999914683514,19.61631412320579
9681,28.014999914683514,19.61631412320579
9686,28.014999914683514,19.61631412320579
9691,28.014999914683514,19.61631412320579
9696,28.014999914683514,19.61631412320579
9702,28.014999914683514,19.61631412320579
9708,28.014999914683514,19.61631412320579
9713,28.014999914683514,19.61631412320579
9720,28.014999914683514,19.61631412320579
9726,28.014999914683514,19.61631412320579
9732,28.014999914683514,19.61631412320579
9738,28.014999914683514,19.61631412320579
9744,28.014999914683514,19.61631412320579
9750,28.014999914683514,19.61631412320579
9757,28.353084981382434,19.124397298699535
9764,28.353084981382434,19.124397298699535
9770,28.27018122412693,19.068478008352457
9777,28.27018122412693,19.068478008352457
9783,28.27018122412693,19.068478008352457
9790,28.27018122412693,19.068478008352457
9798,28.18727746687142,19.012558718005383
9804,28.18727746687142,19.012558718005383
9811,28.18727746687142,19.012558718005383
9816,28.18727746687142,19.012558718005383
9822,28.104373709615917,18.95663942765831
9827,28.104373709615917,18.95663942765831
9832,28.104373709615917,18.95663942765831
9837,28.104373709615917,18.95663942765831
9843,28.021469952360412,18.900720137311232
9848,28.021469952360412,18.900720137311232
9854,28.34706519655533,18.408799383507912
9860,28.34706519655533,18.408799383507912
9866,28.34706519655533,18.408799383507912
9871,28.34706519655533,18.408799383507912
9877,28.34706519655533,18.408799383507912
9882,28.34706519655533,18.408799383507912
9888,28.66402565008719,17.911271131082326
9893,28.66402565008719,17.911271131082326
9900,28.66402565008719,17.911271131082326
9907,28.579220840471553,17.85827920465901
9914,28.579220840471553,17.85827920465901
9921,28.886538033661182,17.356783124468837
9928,28.886538033661182,17.356783124468837
9935,28.886538033661182,17.356783124468837
9942,28.886538033661182,17.356783124468837
9948,28.886538033661182,17.356783124468837
9954,29.185056107535576,16.850000000000016
9960,29.185056107535576,16.850000000000016
9966,29.09845356715713,16.800000000000015
9971,29.09845356715713,16.800000000000015
9977,29.09845356715713,16.800000000000015
9982,29.011851026778686,16.750000000000014
9988,29.011851026778686,16.750000000000014
9994,29.011851026778686,16.750000000000014
10000,29.21229821845582,16.19264131622765
10006,29.21229821845582,16.19264131622765
10013,29.12483624774188,16.144160354203017
10019,29.037374277027943,16.095679392178383
10024,29.037374277027943,16.095679392178383
10029,28.949912306314005,16.04719843015375
